TOWN,TOWN_ID,COUNTY,town_join,treatment_facility_count,peer_recovery_count,ssp_count,harm_reduction_count,has_treatment,has_peer_recovery,has_ssp,has_harm_reduction,service_diversity_score,avg_deaths_2021_2023,avg_ems_incidents_2022_2023,overdose_death_rank,ems_incident_rank,combined_burden_rank_score,overdose_death_burden_pct,ems_burden_pct,combined_burden_pct,access_coverage_pct,recovery_access_gap_score,gap_category,estimated_population,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,EP_NOVEH,EPL_NOVEH,EP_POV150,EPL_POV150,EP_UNEMP,EPL_UNEMP,EP_NOHSDP,EPL_NOHSDP,social_vulnerability_pct,final_priority_score,priority_category,nearest_any_service_distance_miles,services_within_5_miles,services_within_10_miles,service_types_within_5_miles,service_types_within_10_miles,nearest_treatment_distance_miles,nearest_peer_recovery_distance_miles,nearest_ssp_distance_miles,nearest_harm_reduction_distance_miles,nearby_access_coverage_pct,distance_adjusted_priority_score,nearest_service_access_category,anchor_priority_score,anchor_priority_level,access_gap_level,anchor_priority_rank
PERU,233,BERKSHIRE,PERU,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,723.4003398694333,0.1871925567886504,0.4131352650416084,0.1294536142928104,0.2116690490602311,0.1871688291988911,0.7005522602991325,0.0477374865661734,6.903561556130343,0.2249376333397377,2.100708076332856,0.1462976939571499,5.101778923589783,0.4378717691377856,0.1871925567886504,0.1902552174340785,Lower priority,6.910311993640508,0,2,0,2,9.962566298542216,10.71357865016162,10.71357865016162,6.910311993640508,0.5,0.15696055438311476,Moderate distance,0.15696055438311476,Lower priority,Lower gap,277
WINDSOR,345,BERKSHIRE,WINDSOR,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,976.8157313547022,0.1871412097793241,0.4131202402789115,0.129369878985574,0.2116763270312276,0.1871258731427636,0.700174746897331,0.047711947699936,6.901355832083749,0.224858383360644,2.100568593598477,0.1462677011259318,5.100250472380819,0.4378117850386475,0.1871412097793241,0.1902469887466864,Lower priority,6.540019924296539,0,2,0,1,11.214627925888571,11.214627925888571,11.214627925888571,6.540019924296539,0.25,0.17360037723135135,Moderate distance,0.17360037723135135,Lower priority,Lower gap,269
WAYLAND,315,MIDDLESEX,WAYLAND,0,0,0,1,0,0,0,1,1,0.6666666666666666,0.0,228.0,266.0,494.0,0.3119658119658119,0.1239316239316239,0.2179487179487179,0.25,0.1634615384615384,Lower gap,13776.24081784206,0.2156979062920903,0.080743190000182,0.4810641626590181,0.4580833251368875,0.2725323843728302,3.35907652557392,0.2457032648573502,4.670043315548891,0.1291151718230309,3.044272634089828,0.2864510383351268,1.846314401556931,0.1486383709613196,0.2156979062920903,0.1987198500669762,Lower priority,0.6862825137472192,2,3,2,3,3.034236931642047,6.506096843200419,13.068444693131749,0.6862825137472192,0.75,0.14655588942439496,Very near,0.14655588942439496,Lower priority,Lower gap,282
TOPSFIELD,298,ESSEX,TOPSFIELD,0,0,0,1,0,0,0,1,1,0.0,6.0,309.0,232.0,541.0,0.0626780626780626,0.3219373219373219,0.1923076923076923,0.25,0.1442307692307692,Lower gap,6532.084242181524,0.3219836627771902,0.2140938325527882,0.761469615142628,0.2953885542548449,0.1983942904340926,3.899843249696113,0.2912881706785726,5.59991485036781,0.1477984972631628,4.599918942722863,0.491888960465896,3.499976279215811,0.3007947841658351,0.3219836627771902,0.1906707205928639,Lower priority,0.4315970092575987,2,2,2,2,4.683989367924306,12.15405208711961,12.15405208711961,0.4315970092575987,0.5,0.1573033444891127,Very near,0.1573033444891127,Lower priority,Lower gap,276
SHELBURNE,268,FRANKLIN,SHELBURNE,0,0,0,0,0,0,0,0,0,0.0,5.0,309.0,253.0,562.0,0.0626780626780626,0.2692307692307692,0.1659544159544159,0.0,0.1659544159544159,Lower gap,1844.8912667217544,0.5694155340035327,0.5273142336216954,0.4903525476499199,0.2336094114702936,0.6980687601424986,5.000204841597545,0.3610122659873632,17.400902768033244,0.6518141474368717,5.499895170478625,0.6074865361120788,3.700601798485086,0.3196374050915015,0.5694155340035327,0.260451438335344,Lower priority,3.0534199035415783,10,10,4,4,3.0534199035415783,3.0534199035415783,3.0534199035415783,3.0534199035415783,1.0,0.1692934349179736,Near,0.1692934349179736,Lower priority,Lower gap,271
MONTEREY,193,BERKSHIRE,MONTEREY,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,869.0865992883263,0.1563482090459983,0.3785278954004408,0.2028206398117704,0.0475207062236499,0.1456631857368203,0.0006600057353126,4.515625480393301e-05,11.100638358243565,0.4396214903647955,4.7999533355810495,0.5193932952019635,9.39965924279592,0.6553835394931513,0.1563482090459983,0.1853122129881406,Lower priority,2.5320091308534893,1,2,1,2,6.853025667295043,18.147648724795133,18.147648724795133,2.5320091308534893,0.5,0.152882575715216,Near,0.152882575715216,Lower priority,Lower gap,280
SUDBURY,288,MIDDLESEX,SUDBURY,0,0,0,1,0,0,0,1,1,0.3333333333333333,2.5,258.0,264.0,522.0,0.1965811965811965,0.2492877492877493,0.2229344729344729,0.25,0.1672008547008547,Lower gap,18971.173287420243,0.0892520969478342,0.0618730400415526,0.3168557498313238,0.3841101291468931,0.1297098914447143,2.230135786132443,0.153923326403235,2.350665115788292,0.0380141377816184,4.798019932391666,0.5026515551231397,1.2486243259813006,0.0884284030601625,0.0892520969478342,0.1821238815943761,Lower priority,0.2562924687122375,1,3,1,3,6.5556061460223605,6.5711006492886215,16.392499878485534,0.2562924687122375,0.75,0.13431636267585237,Very near,0.13431636267585237,Lower priority,Lower gap,291
BOLTON,34,WORCESTER,BOLTON,0,0,0,0,0,0,0,0,0,0.0,5.0,309.0,253.0,562.0,0.0626780626780626,0.2692307692307692,0.1659544159544159,0.0,0.1659544159544159,Lower gap,5653.530647118526,0.0421468737099199,0.0935443875078019,0.1230403383144247,0.3091994714713135,0.0998430708162068,0.5002163589527721,0.0333158652733869,2.7010663333811697,0.0313447831931044,6.20002844194202,0.6862972988050529,0.800711554084869,0.0544468545532376,0.0421468737099199,0.1729488757652502,Lower priority,4.609106004649431,1,3,1,3,4.609106004649431,6.731380968780329,15.53976454414901,6.731380968780329,0.75,0.12754979587687204,Near,0.12754979587687204,Lower priority,Lower gap,294
WENHAM,320,ESSEX,WENHAM,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,4933.604307241335,0.0747573065316418,0.1444266288964354,0.121864708948276,0.1854974718133338,0.2015660414649392,3.701037364117077,0.2750463429857341,9.299791730192442,0.352485942039049,2.600182153233704,0.2106280194127479,0.800515512761997,0.0544445948680561,0.0747573065316418,0.1722367478416092,Lower priority,2.782304459204336,2,2,2,2,3.744598503068437,10.175599955491334,10.175599955491334,2.782304459204336,0.5,0.1420953169693276,Near,0.1420953169693276,Lower priority,Lower gap,287
BOXFORD,38,ESSEX,BOXFORD,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,8168.230044604937,0.0245114628842226,0.0534092882034228,0.4362868193529782,0.1043096918419836,0.0119159821021854,0.0003294537777912,2.3381701713862583e-05,1.5004691700528558,0.0106171489998583,4.099806615253626,0.420575368337896,2.4001479085347825,0.1907107932251175,0.0245114628842226,0.1641845293083689,Lower priority,3.7207587222928047,2,4,2,4,3.7207587222928047,7.59960038424992,7.678129805495361,4.515441566021483,1.0,0.10671994405043979,Near,0.10671994405043979,Lower priority,Lower gap,307
HATFIELD,127,HAMPSHIRE,HATFIELD,1,0,0,0,1,0,0,0,1,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.25,0.1201923076923076,Lower gap,3328.1143711340906,0.361007095822184,0.2913076566900785,0.4914838252312888,0.2061001819190764,0.4319232917345216,0.5002895342373825,0.0333214427503584,13.699874819399197,0.5497900724665192,4.700004210793409,0.5037974227654265,3.700008082162157,0.3195994433472841,0.361007095822184,0.1635825836324739,Lower priority,0.353753813242859,4,4,4,4,0.353753813242859,4.554732010945919,4.554732010945919,4.554732010945919,1.0,0.10632867936110804,Very near,0.10632867936110804,Lower priority,Lower gap,308
DOVER,78,NORFOLK,DOVER,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,5887.141169168153,0.0960387300321588,0.0948136195399218,0.4324783373349052,0.4677648926705033,0.0552920573435807,1.6009712388276076,0.1086713067068888,2.301103591503908,0.0244471395423773,8.998693393006171,0.8486801606825887,1.7000967061135257,0.120110886476474,0.0960387300321588,0.1756472323769484,Lower priority,4.786108377557842,2,3,2,3,4.786108377557842,6.545532781737506,11.447072044771954,4.786108377557842,0.75,0.12953983387799944,Near,0.12953983387799944,Lower priority,Lower gap,293
HEATH,130,FRANKLIN,HEATH,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,691.4585875160873,0.5468,0.5913,0.4482,0.0999,0.6321,1.7000000000000002,0.1205,13.9,0.5567,4.3,0.4475,6.9,0.5491,0.5468,0.1443239316239316,Lower priority,11.723323559519873,0,0,0,0,11.723323559519873,11.723323559519873,11.723323559519873,11.723323559519873,0.0,0.1443239316239316,Farther away,0.1443239316239316,Lower priority,Lower gap,283
MONROE,190,FRANKLIN,MONROE,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,299.289245467082,0.5467993162923857,0.5913003060749128,0.4482001545407713,0.0998995646400063,0.6320977582568281,1.7000012026519162,0.1205000721591149,13.90001322917108,0.556700387855243,4.300020445082577,0.4475019843756618,6.900006013259581,0.5491003120881723,0.5467993162923857,0.1443238678306998,Lower priority,5.30107051101944,0,27,0,4,5.30107051101944,5.30107051101944,5.30107051101944,5.30107051101944,1.0,0.09381051408995487,Moderate distance,0.09381051408995487,Lower priority,Lower gap,310
HAWLEY,129,FRANKLIN,HAWLEY,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,847.503910851791,0.5467982278741245,0.5912999539351573,0.4481995895436483,0.0998992644794851,0.6320956910008108,1.7000156245461011,0.120501169967831,13.90001556933382,0.5567003444916181,4.300045513436009,0.4475046819695492,6.899986656235995,0.5490987128269469,0.5467982278741245,0.1443237662760045,Lower priority,11.049253054619651,0,0,0,0,11.682110135846042,11.682110135846042,11.682110135846042,11.049253054619651,0.0,0.1443237662760045,Farther away,0.1443237662760045,Lower priority,Lower gap,284
GREAT BARRINGTON,113,BERKSHIRE,GREAT BARRINGTON,3,1,0,10,1,1,0,1,3,0.6666666666666666,18.5,228.0,135.0,363.0,0.3119658119658119,0.6096866096866097,0.4608262108262108,0.75,0.1152065527065527,Lower gap,7183.815582906895,0.5141269982557932,0.5207925831543829,0.3156498187322872,0.3190185158095959,0.7027008738036259,6.646586593761603,0.4591399964571288,14.77538624570648,0.5427364687020669,3.2740463606228927,0.3407285363424708,5.664848014609911,0.4628070995939243,0.5141269982557932,0.1744373518289704,Lower priority,1.4302623947711997,13,13,2,2,1.4302623947711997,17.39716263981514,17.39716263981514,1.4302623947711997,0.5,0.1439108152589006,Very near,0.1439108152589006,Lower priority,Lower gap,285
ROCKPORT,252,ESSEX,ROCKPORT,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,6972.84853798393,0.3729281934950204,0.4657182969534316,0.3574747329880515,0.0551745103423115,0.4476226580914954,7.060057489252964,0.4784317606379289,11.059351679739152,0.4357327041877349,8.28232893386591,0.6903621746391618,4.43910698446,0.3412642822484655,0.3729281934950204,0.2200205438293301,Lower priority,3.420889844232564,8,8,4,4,3.420889844232564,3.420889844232564,3.420889844232564,3.420889844232564,1.0,0.14301335348906458,Near,0.14301335348906458,Lower priority,Lower gap,286
WARWICK,312,FRANKLIN,WARWICK,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1471.1535244786396,0.5191592023806588,0.6566228700555533,0.4112982592336635,0.1505034118322789,0.4652706538698404,3.801375946627457,0.2844703859314085,16.80309059994111,0.6387484756284877,6.500950009509436,0.7056342102629504,5.4004645905341295,0.4528200249006713,0.5191592023806588,0.1417449113332381,Lower priority,5.0640012933649405,0,4,0,2,5.0640012933649405,15.343883930399029,15.343883930399029,5.0640012933649405,0.5,0.11693955184992143,Moderate distance,0.11693955184992143,Lower priority,Lower gap,299
WENDELL,319,FRANKLIN,WENDELL,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1259.1593492786385,0.5191148309933034,0.6566015324271799,0.4112259941333851,0.1504998856962525,0.4652229271158474,3.8003890704199694,0.2844175817831131,16.800675622934673,0.6387096805598195,6.500020369872316,0.7055939892565388,5.4002483133036,0.4528090907081102,0.5191148309933034,0.1417407712678937,Lower priority,7.053962902007047,0,4,0,2,7.053962902007047,11.63023534514172,11.63023534514172,7.053962902007047,0.5,0.1169361362960123,Moderate distance,0.1169361362960123,Lower priority,Lower gap,300
ROYALSTON,255,WORCESTER,ROYALSTON,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1455.0157466696803,0.4903003357706752,0.6408986778834455,0.4181081261906076,0.0187076967285342,0.4569959049787568,3.3002986535906333,0.2473152917247293,15.10031518479878,0.5961042926964631,5.000012679688874,0.5475002960074666,11.399984811347226,0.7072989990092239,0.4903003357706752,0.1390522393062382,Lower priority,6.222067021470688,0,2,0,2,6.222067021470688,12.4313673116208,22.963775123016365,7.168615354648427,0.5,0.1147180974276465,Moderate distance,0.1147180974276465,Lower priority,Lower gap,301
NEW SALEM,204,FRANKLIN,NEW SALEM,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,2493.9367139207334,0.4840308601705865,0.5731079718730402,0.4564458295521576,0.2622791801241979,0.4099562944028148,1.5014567541135264,0.0973784590310073,13.10202486541804,0.5266378085003229,6.499687145082441,0.7055644201845352,3.30107463966714,0.2789527722339535,0.4840308601705865,0.1384672668677684,Lower priority,7.484416826465037,0,1,0,1,7.484416826465037,17.98306372966086,17.98306372966086,11.217447782150726,0.25,0.12635138101683865,Moderate distance,0.12635138101683865,Lower priority,Lower gap,295
SHUTESBURY,272,FRANKLIN,SHUTESBURY,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1151.87616015662,0.4840013967970181,0.5731021421721612,0.4563928248840639,0.2623027502184169,0.4099065508166257,1.5001290662876978,0.097309800104964,13.100470592090597,0.5266087162804924,6.499986331612891,0.7055987514052448,3.300012418996252,0.2789005111688407,0.4840013967970181,0.1384645177923143,Lower priority,11.257805104205874,0,0,0,0,11.257805104205874,14.268234484361892,14.268234484361892,12.53539367084884,0.0,0.1384645177923143,Farther away,0.1384645177923143,Lower priority,Lower gap,288
LEYDEN,156,FRANKLIN,LEYDEN,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1418.9753108665825,0.473910729623887,0.5191063373851008,0.328325549222277,0.1043088603692308,0.6170943819542698,1.900199805132596,0.1325138047117846,14.20046045140056,0.5661090814096064,4.200024673802493,0.4363034024220933,4.900159932868899,0.4196090224851854,0.473910729623887,0.137523009672884,Lower priority,6.522428622667044,0,10,0,4,6.522428622667044,6.522428622667044,6.522428622667044,6.522428622667044,1.0,0.0893899562873746,Moderate distance,0.0893899562873746,Lower priority,Lower gap,314
PETERSHAM,234,WORCESTER,PETERSHAM,1,0,0,0,1,0,0,0,1,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.25,0.1201923076923076,Lower gap,1177.2203322455598,0.2492466211433597,0.2561740156816356,0.1695677223936451,0.1673845887702831,0.4971862282795813,6.100231104408534,0.4368823484108819,11.800474238793042,0.4728112897995989,3.300717430535049,0.3094715100529088,3.3010347062225773,0.2789730410321654,0.2492466211433597,0.1501498342720383,Lower priority,2.6394310027891343,1,1,1,1,2.6394310027891343,14.204814407689346,22.753760909237865,11.184577633886237,0.25,0.13701172377323495,Near,0.13701172377323495,Lower priority,Lower gap,289
CARLISLE,51,MIDDLESEX,CARLISLE,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.0,0.1602564102564102,Lower gap,5210.19059021512,0.0358477382045388,0.022710160664238,0.4808375964229224,0.3354095360669847,0.0207292383909811,0.0003682126363459,2.484325287435513e-05,5.100681269633988,0.1277355279607494,3.101556999892612,0.2807361163646548,0.0012244849044706,0.0001042245316111,0.0358477382045388,0.1660012400968811,Lower priority,4.222374776940399,6,6,2,4,4.222374776940399,7.695294961908556,7.695294961908556,4.222374776940399,1.0,0.10790080606297273,Near,0.10790080606297273,Lower priority,Lower gap,304
WELLFLEET,318,BARNSTABLE,WELLFLEET,1,0,0,0,1,0,0,0,1,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.25,0.1201923076923076,Lower gap,4351.939864907957,0.2473007442628055,0.2536072248889454,0.1808070608925136,0.2710983431748146,0.4456918252200159,7.599889801332575,0.5103927524535569,10.400132279128238,0.4039048031319791,1.1001649698501996,0.0506156493377613,1.000119405854508,0.0682094330786727,0.2473007442628055,0.1499159548392794,Lower priority,0.2920701122102976,1,1,1,1,0.2920701122102976,23.433124064846066,12.480513215638206,23.433124064846066,0.25,0.13679830879084243,Very near,0.13679830879084243,Lower priority,Lower gap,290
SAVOY,263,BERKSHIRE,SAVOY,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,841.5511386292472,0.4331306382141597,0.6422080204258948,0.4739020858146783,0.0275030313773956,0.2593711692834177,1.9019009419014872,0.1325695981046808,16.100607012359696,0.6212098362263,7.699508844587247,0.7774513220188509,7.900200428476893,0.6010043234419625,0.4331306382141597,0.1337180296339422,Lower priority,5.291591254565865,0,4,0,4,7.509630314710023,7.509630314710023,7.509630314710023,5.291591254565865,1.0,0.08691671926206243,Moderate distance,0.08691671926206243,Lower priority,Lower gap,317
CONWAY,68,FRANKLIN,CONWAY,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1750.8371657643488,0.4174945973907141,0.4990904746105644,0.3151017234510284,0.0731067218126993,0.4939961746910439,3.8000782939796016,0.2844049432717186,12.200041930579836,0.4865010968030165,6.49990981832114,0.7055891665776708,2.9999899726743964,0.2432993253991474,0.4174945973907141,0.1322591112950025,Lower priority,7.695009777381883,0,10,0,4,7.695009777381883,7.695009777381883,7.695009777381883,7.695009777381883,1.0,0.08596842234175163,Moderate distance,0.08596842234175163,Lower priority,Lower gap,320
BECKET,22,BERKSHIRE,BECKET,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1412.1114563900971,0.416796020478845,0.5919945662460177,0.5467914624579024,0.1504966610075535,0.1820053283417264,1.599981421152839,0.1085987991277288,14.29989862609412,0.5691958636003588,2.8000477169010645,0.2387066826488542,3.600142157047828,0.3108083998154661,0.416796020478845,0.1321939306857042,Lower priority,7.3935547126418655,0,1,0,1,10.526050797874538,14.316788958823247,14.316788958823247,7.3935547126418655,0.25,0.12062696175070509,Moderate distance,0.12062696175070509,Lower priority,Lower gap,296
TOLLAND,297,HAMPDEN,TOLLAND,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,771.5892993936701,0.3941840821067207,0.5266869078431502,0.415575812099857,0.0119115287002818,0.3477962231738579,1.0999988017652422,0.0709004672582805,11.699763481328224,0.4658889728948073,2.7000766059618737,0.224410618447179,5.500004865122493,0.4577972226716075,0.3941840821067207,0.1300841273190743,Lower priority,12.668686166099402,0,0,0,0,14.162114015988886,21.67746991575392,14.162114015988886,12.668686166099402,0.0,0.1300841273190743,Farther away,0.1300841273190743,Lower priority,Lower gap,292
NEW MARLBOROUGH,203,BERKSHIRE,NEW MARLBOROUGH,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1550.0062367355422,0.3922951775254268,0.6364924130507505,0.4613900330629348,0.2335962558008955,0.1274073313402952,1.7000264506318234,0.1205016331193604,17.399806999547735,0.6517935928792457,4.599969536113855,0.491895522656739,2.400143882173296,0.1907109331420368,0.3922951775254268,0.1299078833730989,Lower priority,8.501745335981122,0,2,0,2,9.024943024903816,24.313504080737708,24.313504080737708,8.501745335981122,0.5,0.10717400378280657,Moderate distance,0.10717400378280657,Lower priority,Lower gap,305
HINSDALE,132,BERKSHIRE,HINSDALE,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1790.9627499194935,0.510992782205828,0.5467854542724015,0.666001996500082,0.1098960808337509,0.4168021617573409,2.5997994179292974,0.1763856413541588,19.099276666027784,0.6918792775972101,4.699842192297817,0.5037780194735728,11.698852971071984,0.7128472970788364,0.510992782205828,0.140982944778464,Lower priority,3.666200811287969,2,4,1,4,6.560275354692664,6.951165280387941,6.951165280387941,3.666200811287969,1.0,0.0916389141060016,Near,0.0916389141060016,Lower priority,Lower gap,311
NORTHFIELD,217,FRANKLIN,NORTHFIELD,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,2870.9073846746514,0.3597034773737537,0.5217015129955557,0.4029990180086972,0.1760986713145798,0.2260083839685978,3.299985576245363,0.2472987724279962,10.600123125701373,0.4133047920636106,3.800036795067546,0.3794045689198589,8.799904733484107,0.6322948724752825,0.3597034773737537,0.1268669198974086,Lower priority,8.948183957296825,0,4,0,2,8.948183957296825,10.41033871397919,10.41033871397919,8.948183957296825,0.5,0.10466520891536207,Moderate distance,0.10466520891536207,Lower priority,Lower gap,309
TYRINGHAM,302,BERKSHIRE,TYRINGHAM,0,0,0,1,0,0,0,1,1,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.25,0.1201923076923076,Lower gap,598.023155762895,0.1563445512788806,0.3785082428066756,0.2028377862207142,0.0475127050535793,0.1456670377831652,0.0005272338496866,3.738686159630941e-05,11.10022609751852,0.4396078633108261,4.799921806848037,0.5193888453041642,9.399439549721151,0.6553633591114046,0.1563445512788806,0.1389837201056346,Lower priority,1.887012815897223,1,2,1,2,9.08975621504148,14.42598096999494,14.42598096999494,1.887012815897223,0.5,0.11466156908714853,Very near,0.11466156908714853,Lower priority,Lower gap,302
ESSEX,92,ESSEX,ESSEX,0,0,0,5,0,0,0,1,1,0.3333333333333333,0.0,258.0,266.0,524.0,0.1965811965811965,0.1239316239316239,0.1602564102564102,0.25,0.1201923076923076,Lower gap,3674.229764630809,0.1161094604501279,0.377286810559481,0.5398751077122249,0.006210866202102,0.0113309245726002,1.3004433908071582,0.0810292422079278,12.699479219308502,0.5077749054857038,1.300246442483521,0.0638323218096024,4.5997019225458615,0.3926723995485094,0.1161094604501279,0.1341477716887172,Lower priority,0.2950066141748488,5,5,1,4,5.5254025517096,5.5254025517096,5.5254025517096,0.2950066141748488,1.0,0.08719605159766618,Very near,0.08719605159766618,Lower priority,Lower gap,316
WASHINGTON,313,BERKSHIRE,WASHINGTON,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1147.0158556495828,0.4168126831095007,0.591963985037682,0.5468167426535612,0.1505000738044115,0.1820713514209743,1.600355156750585,0.1086265345964855,14.299720498253654,0.5691861085469698,2.800183657876172,0.238725444334158,3.6000284383148675,0.3107917444049929,0.4168126831095007,0.1321954853898465,Lower priority,4.198978406838767,1,4,1,4,4.198978406838767,7.651317287418625,7.651317287418625,5.947591929916671,1.0,0.08592706550340022,Near,0.08592706550340022,Lower priority,Lower gap,321
AQUINNAH,104,DUKES,AQUINNAH,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,460.9399672086601,0.2913,0.2856,0.2888,0.3192,0.3697,0.8,0.0559,5.9,0.1702999999999999,4.6,0.4919,1.9,0.1363,0.2913,0.1204845441595441,Lower priority,13.409202505283304,0,0,0,0,13.409202505283304,14.943351622484844,13.409202505283304,13.409202505283304,0.0,0.1204845441595441,Farther away,0.1204845441595441,Lower priority,Lower gap,297
GOSNOLD,109,DUKES,GOSNOLD,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,1072.1970330942431,0.2913,0.2856,0.2888,0.3192,0.3697,0.8,0.0559,5.9,0.1703,4.6,0.4919,1.9,0.1363,0.2913,0.1204845441595441,Lower priority,10.638790751954922,0,0,0,0,10.638790751954922,12.257146627526591,10.638790751954922,10.638790751954922,0.0,0.1204845441595441,Farther away,0.1204845441595441,Lower priority,Lower gap,298
NORTH ATTLEBOROUGH,211,BRISTOL,NORTH ATTLEBOROUGH,0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,266.0,575.0,0.0626780626780626,0.1239316239316239,0.0933048433048433,0.0,0.0933048433048433,Lower gap,30749.929721899687,0.3874537834889917,0.4322832609177344,0.4012560056178078,0.2684010426081588,0.4331521514938338,4.453068097878442,0.2986287054547905,9.89498672930107,0.35524083327566,5.868483795263375,0.5376264512349178,5.504014443585493,0.4422931577420978,0.3874537834889917,0.1294561578611523,Lower priority,3.2763719631259063,2,2,1,2,3.2763719631259063,12.727296789298464,12.761196929884637,7.473343087762638,0.5,0.10680133023545064,Near,0.10680133023545064,Lower priority,Lower gap,306
